place_id,csv_no,name,status,address,sido,sggu,dong,region,chain_group,kakaotalk,navertalk,navershortlink,line,whatsapp,wechat,telegram,instagram,naverblog,navercafe,youtube,facebook,naverbooking,phone,doctor_count,doctor_names,doctor_details,has_credentials,website,cms,crawled_at
1307315718,1139,영통 메이퓨어의원,pending,경기도 수원시 영통구 반달로7번길 6 센타프라자 2층 메이퓨어 의원,경기,수원영통구,영통동,경기도/수원시/영통구,,,,,,,,,,,,,,,,0,,,N,https://www.maypureclinic.com/ko/,,
13073485,291,탐의원,pending,서울특별시 강남구 도산대로57길 6 에덴5빌딩 2층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.tamclinic.co.kr/,,
1307506758,321,메이린청담의원,pending,서울특별시 강남구 압구정로 432 송재빌딩 3층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://maylincheongdam.com/,,
13078003,1886,해피부과의원,pending,서울특별시 서초구 잠원로4길 50 2동(서관) 5층 504~509호,서울,서초구,잠원동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://www.haeskin.com/,,
1307870014,21,민앤민의원 강남점,pending,서울특별시 강남구 강남대로 406 15층,서울,강남구,역삼동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://drminskin.com/,,
13081645,2282,연세애드미피부과의원,pending,서울특별시 도봉구 도봉로 496 2층 201호,서울,도봉구,창동,서울/도봉구,,,,,,,,,,,,,,,,0,,,N,http://www.addmiskin.com,,
13087001,2812,라플레르의원,pending,서울특별시 동대문구 왕산로32길 7 BYC청량리오피스텔빌딩5층,서울,동대문구,용두동,서울/동대문구,,,,,,,,,,,,,,,,0,,,N,http://www.lafleurclinic.com/,,
13087404,2300,유앤영피부과의원 노원,pending,서울특별시 노원구 노해로 480 조광빌딩 8층,서울,노원구,상계동,서울/노원구,,,,,,,,,,,,,,,,0,,,N,https://youryoungskin.com/,,
13088894,742,엘피스의원,pending,서울특별시 송파구 오금로 404 원일빌딩,서울,송파구,가락동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.elpisclinic.com/,,
13095537,749,연세조이의원,pending,서울특별시 중랑구 면목로 305 성일빌딩,서울,중랑구,면목동,서울/중랑구,,,,,,,,,,,,,,,,0,,,N,http://www.joyclinic.co.kr/,,
13096274,2355,일산고운세상피부과의원,pending,경기도 고양시 일산동구 정발산로 47 웅신아트 4층,경기,고양일산동구,장항동,경기도/고양시/일산동구,,,,,,,,,,,,,,,,0,,,N,http://www.gowoonss.com/ilsan,,
13096275,433,청담고운세상닥터지피부과의원,pending,서울특별시 강남구 도산대로 326 5층,서울,강남구,논현동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.e-agnes.com/,,
13096280,2874,목동고운세상피부과의원,pending,서울특별시 양천구 오목로 281 1층,서울,양천구,목동,서울/양천구,,,,,,,,,,,,,,,,0,,,N,http://www.gowoonss.com/mokdong/,,
13096299,2181,돈암고운세상피부과의원,pending,서울특별시 성북구 동소문로 97 4층,서울,성북구,동소문동,서울/성북구,,,,,,,,,,,,,,,,0,,,N,http://www.gowoonss.com/donam,,
13096458,1994,홍대고운세상피부과의원,pending,서울특별시 마포구 월드컵로1길 14 딜라이트스퀘어 A동 1차 2층,서울,마포구,합정동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://www.gowoonss.com/hongdae,,
13098917,3626,미모피부과의원,pending,제주특별자치도 제주시 1100로 3347 세기트라이빌딩 8층 미모피부과의원,제주,제주시,노형동,제주특별자치도/제주시,,,,,,,,,,,,,,,,0,,,N,www.hayanmimo.co.kr/,,
1310315754,3136,유유의원,pending,서울특별시 강남구 도산대로49길 9 스타크빌딩 5층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.uyouclinic.com/,,
13105285,396,드림피부과의원,pending,서울특별시 강남구 압구정로 152 극동타워 B동 3층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.dreamskin.co.kr/,,
13105867,602,산소의원,pending,서울특별시 종로구 수표로 105 육의전빌딩,서울,종로구,,서울/종로구,,,,,,,,,,,,,,,,0,,,N,http://www.sansoclinic.co.kr/,,
1310828763,314,청담카민의원,pending,서울특별시 강남구 삼성로 651 래미안라클래시상가 4층,서울,강남구,삼성동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://kaminclinic.com/,,
13114270,2728,나이스피부과의원,pending,서울특별시 중구 다산로 96 유호빌딩 4층,서울,중구,신당동,서울/중구,,,,,,,,,,,,,,,,0,,,N,http://www.eniceskin.co.kr/,,
13114570,28,루미에의원,pending,서울특별시 강남구 강남대로 446 강남한웰빌딩,서울,강남구,역삼동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.lumieskin.co.kr,,
13116471,508,리필업의원,pending,서울특별시 서초구 신반포로 177 반포쇼핑타운 3동 301호,서울,서초구,잠원동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://www.refeelup.com/,,
1311970452,2857,메이퓨어의원 시청역점,pending,"서울특별시 중구 세종대로11길 42 부림빌딩 5층 501, 502호",서울,중구,서소문동,서울/중구,,,,,,,,,,,,,,,,0,,,N,https://www.maypureclinic.com/ko/,,
1312105214,1141,수원망포 톤즈의원,pending,"경기도 수원시 영통구 덕영대로 1470 301호, 302호",경기,수원영통구,망포동,경기도/수원시/영통구,,,,,,,,,,,,,,,,0,,,N,https://www.tonesclinic.com/mangpo?lang=ko,,
1312202331,2268,하늘호수피부과의원,pending,서울특별시 강동구 고덕로 254 이화빌딩 3층,서울,강동구,명일동,서울/강동구,,,,,,,,,,,,,,,,0,,,N,http://www.skylakeskin.com/,,
13127296,2144,예미고피부과의원,pending,서울특별시 송파구 올림픽로 119 잠실파인애플상가 4층 25호,서울,송파구,잠실동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.yemigo.co.kr/,,
1312830558,423,타임리스피부과의원 도곡점,pending,서울특별시 강남구 남부순환로 2806 군인공제회빌딩 2층,서울,강남구,도곡동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://tlskin.co.kr/,,
13129298,458,청담은피부과의원,pending,"서울특별시 강남구 선릉로152길 17 6층 602호, 603호",서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://eunskin.com,,
13136731,3695,박성욱피부과의원,pending,부산광역시 사하구 낙동남로 1424 하단역 8번출구 동원빌딩 6층,부산,부산사하구,하단동,부산/사하구,,,,,,,,,,,,,,,,0,,,N,http://www.pswskin.co.kr/,,
1313756624,2195,더끌림피부과의원,pending,서울특별시 송파구 법원로 128 SK V1 GL 메트로시티 B동 316-317호,서울,송파구,문정동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.the-cclim.co.kr/?r=p,,
13138491,1967,벨아미 리노보의원,pending,서울특별시 마포구 양화로 176 5층,서울,마포구,동교동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://www.renovoh.co.kr/,,
13140339,1965,사랑의피부과의원,pending,서울특별시 구로구 구로중앙로 60 대림오페라타워,서울,구로구,구로동,서울/구로구,,,,,,,,,,,,,,,,0,,,N,http://skincha.ilikedoc.kr/,,
13141313,1732,쉬즈라인의원 덕천,pending,부산광역시 북구 만덕대로 22,부산,부산북구,덕천동,부산/북구,,,,,,,,,,,,,,,,0,,,N,https://szlinedc.com,,
13143671,647,예솜의원,pending,서울특별시 송파구 올림픽로 145 리센츠상가 4층,서울,송파구,잠실동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.yesomclinic.co.kr/,,
1314478642,2238,둔촌셀로디피부과의원,pending,서울특별시 강동구 양재대로 1360 포레온스테이션5 3층 81호~83호,서울,강동구,둔촌동,서울/강동구,,,,,,,,,,,,,,,,0,,,N,https://dc.cellodyskin.com/main.php,,
13148038,2162,리뉴미피부과의원 동대문점,pending,서울특별시 중구 을지로 251 기승플러스빌딩 2층,서울,중구,,서울/중구,,,,,,,,,,,,,,,,0,,,N,http://www.rnmeskin.com/,,
13149725,19,뉴케이의원,pending,서울특별시 강남구 강남대로 430 7층,서울,강남구,역삼동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://www.newkclinic.com/,,
13149941,2818,로빈의원,pending,서울특별시 강남구 테헤란로64길 20 3층,서울,강남구,대치동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.robbinclinic.co.kr,,
1315429869,236,데이뷰의원 영등포,pending,서울특별시 영등포구 영중로 12 에쉐르아이 시네마 8층,서울,영등포구,영등포동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,https://daybeauclinic09.com/branch/,,
13157627,2732,노바피부과의원,pending,서울특별시 송파구 오금로 507 거여빌딩 5층,서울,송파구,거여동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.novanova.co.kr/,,
1315927961,276,호안의원,pending,"서울특별시 용산구 독서당로 78 2, 3층",서울,용산구,한남동,서울/용산구,,,,,,,,,,,,,,,,0,,,N,https://hoan.clinic/,,
13161324,349,연세라헨느의원,pending,서울특별시 강남구 테헤란로87길 17 유진마젤란아스테리움 2층,서울,강남구,삼성동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://queenclinic.com/,,
1316382745,3255,트랜드성형외과의원,pending,서울특별시 중구 퇴계로 109 14층 1401호,서울,중구,,서울/중구,,,,,,,,,,,,,,,,0,,,N,http://fillup-trend.com/,,
13165491,3297,허준원엠디피부과의원,pending,서울특별시 강남구 언주로174길 26 남강빌딩 2층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.huhderma.com/,,
13172852,2860,명동고운세상피부과의원,pending,서울특별시 중구 퇴계로 131 신일빌딩 3층,서울,중구,,서울/중구,,,,,,,,,,,,,,,,0,,,N,http://www.beautyforever.co.kr,,
1317326103,773,미아사거리 톡스앤필의원,pending,서울특별시 강북구 도봉로 34 트레지오빌딩 2층,서울,강북구,미아동,서울/강북구,,,,,,,,,,,,,,,,0,,,N,http://www.toxnfill39.com,,
13174396,1916,유영호피부과의원,pending,서울특별시 서초구 강남대로 621 K TOWER 5층,서울,서초구,잠원동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://www.scalingskin.co.kr/,,
1317814625,2448,서울피부과의원,pending,충청북도 청주시 상당구 중고개로 137 5층,충북,청주상당구,용암동,충청북도/청주시/상당구,,,,,,,,,,,,,,,,0,,,N,https://csderma.kr/,,
13179938,2230,나인피부과의원 연신내역,pending,"서울특별시 은평구 통일로 855-8 진원와이타운 9, 10층",서울,은평구,갈현동,서울/은평구,,,,,,,,,,,,,,,,0,,,N,http://www.9skin.co.kr/,,
13180874,2909,박앤박피부과의원,pending,서울특별시 관악구 신림로 137 조흥빌딩,서울,관악구,신림동,서울/관악구,,,,,,,,,,,,,,,,0,,,N,http://www.parknpark.co.kr/,,
1318357129,628,샤인더마의원 왕십리,pending,서울특별시 성동구 왕십리로 331 4층,서울,성동구,하왕십리동,서울/성동구,,,,,,,,,,,,,,,,0,,,N,http://www.shinederma.com,,
1318550899,2950,삼성비앤에스의원 강남,pending,서울특별시 강남구 테헤란로 514 9층,서울,강남구,대치동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://bnsclinic.co.kr,,
1318664023,2215,서울아트피부과의원,pending,서울특별시 동대문구 휘경로 6 4층,서울,동대문구,이문동,서울/동대문구,,,,,,,,,,,,,,,,0,,,N,http://seoulartder.ad-media.kr/main,,
13187275,2945,빈센트의원,pending,"서울특별시 강서구 강서로 391 702, 703, 704호",서울,강서구,마곡동,서울/강서구,,,,,,,,,,,,,,,,0,,,N,http://beensent.co.kr/,,
13191365,2142,서아송피부과의원,pending,서울특별시 송파구 올림픽로 106 7층,서울,송파구,잠실동,서울/송파구,,,,,,,,,,,,,,,,0,,,N,http://www.sasclinic.com/,,
13193512,185,연세미다인의원,pending,서울특별시 강남구 압구정로30길 23 3층 304호,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.midain.com/,,
1319628162,277,닥터진의원,pending,서울특별시 강남구 선릉로 820 6층 601호,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.drjinclinic.com,,
13201099,233,미소미의원,pending,서울특별시 영등포구 경인로 841 우체국 보험회관 5층,서울,영등포구,영등포동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,http://www.misomeclinic.co.kr/,,
13204388,441,에스디피부과의원,pending,서울특별시 강남구 압구정로 226 3층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.sdderm.co.kr/,,
13217705,1921,연세플러스의원,pending,서울특별시 마포구 마포대로 68 아크로타워3층,서울,마포구,도화동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://www.ysplusclinic.com/,,
1321788535,1797,유앤아이의원 부산점,pending,"부산광역시 부산진구 중앙대로 677 파고다 아카데미 본관 4층, 5층",부산,부산진구,부전동,부산/부산진구,,,,,,,,,,,,,,,,0,,,N,https://www.bsuni114.co.kr/,,
13221143,2151,힐하우스피부과의원 건대점,pending,서울특별시 광진구 능동로 90 더클래식500 B동 2층 힐하우스피부과,서울,광진구,자양동,서울/광진구,,,,,,,,,,,,,,,,0,,,N,https://healhousegd.com/,,
13222753,32,연세조이의원 동작점,pending,서울특별시 동작구 상도로 81 성모빌딩 3층,서울,동작구,대방동,서울/동작구,,,,,,,,,,,,,,,,0,,,N,http://www.joyclinic.co.kr/,,
1322969942,1534,연세스타피부과의원,pending,서울특별시 서초구 방배로 83 7층,서울,서초구,방배동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://mystarskin.co.kr,,
1323843344,1780,더붐의원 부산서면,pending,"부산광역시 부산진구 서면로68번길 15 풍년빌딩 5층, 6층",부산,부산진구,부전동,부산/부산진구,,,,,,,,,,,,,,,,0,,,N,http://theboomclinic.com,,
1324821191,507,새론바디의원,pending,서울특별시 서초구 서초대로 270 서보빌딩 2층,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://saeronbody-clinic.com/,,
13249383,2636,고운피부과의원,pending,부산광역시 중구 구덕로 40 호림빌딩 4층,부산,부산중구,남포동,부산/중구,,,,,,,,,,,,,,,,0,,,N,http://gounnpo.com/template/main/main.php,,
13249911,2595,박형근피부과의원,pending,부산광역시 북구 만덕대로 14,부산,부산북구,덕천동,부산/북구,,,,,,,,,,,,,,,,0,,,N,http://www.pibujoa.co.kr/,,
13250465,1752,삼성메디칼의원,pending,부산광역시 연제구 중앙대로 1125 A동 4층 408호,부산,부산연제구,연산동,부산/연제구,,,,,,,,,,,,,,,,0,,,N,http://www.sskin.co.kr,,
13250868,2575,고운피부과의원,pending,경상남도 창원시 성산구 동산로 124 성원아파트,경남,창원성산구,상남동,경상남도/창원시/성산구,,,,,,,,,,,,,,,,0,,,N,http://www.goun-skin.co.kr/,,
13251057,2632,현명기피부과의원,pending,부산광역시 남구 수영로 206 정학기정형외과 3층,부산,부산남구,대연동,부산/남구,,,,,,,,,,,,,,,,0,,,N,http://www.hyunskin.com/,,
1326163525,2872,모텐셜의원,pending,서울특별시 강남구 도산대로 415 갤러리제이씨 3층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://www.motential.co.kr/,,
1326366129,1735,새나의원,pending,부산광역시 북구 백양대로 1011 2층,부산,부산북구,구포동,부산/북구,,,,,,,,,,,,,,,,0,,,N,https://www.saenaclinic.kr/,,
13271233,230,필로스의원,pending,서울특별시 강남구 선릉로153길 25 2층 필로스의원,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.philos-clinic.com/newpc/main/,,
13271803,2926,봄여름가을겨울피부과의원,pending,서울특별시 영등포구 영중로 15 타임스퀘어 지하1층,서울,영등포구,영등포동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,http://www.ydp4clinic.co.kr/,,
13277687,2124,에스앤유피부과의원,pending,서울특별시 종로구 종로12길 15 코아빌딩 6층,서울,종로구,관철동,서울/종로구,,,,,,,,,,,,,,,,0,,,N,http://www.jongrosnu.com/,,
13280301,109,제이디의원 강남점,pending,서울특별시 강남구 강남대로 616 신사미타워 지하2층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.jdclinic.com/,,
1328797059,1887,순수안피부과의원,pending,서울특별시 서초구 사임당로 157 릿타워 4층 407호,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://soonsooan.co.kr/,,
13289689,2999,스타일미의원,pending,서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 5층,서울,동작구,신대방동,서울/동작구,,,,,,,,,,,,,,,,0,,,N,http://www.stylemeclinic.co.kr/,,
13291668,1859,연세유엘르의원,pending,"제주특별자치도 제주시 탑동로 24 형화빌딩 3층, 4층",제주,제주시,삼도이동,제주특별자치도/제주시,,,,,,,,,,,,,,,,0,,,N,http://www.youelle.co.kr/,,
1329443938,529,세예의원,pending,서울특별시 서초구 서초대로77길 55 에이프로스퀘어 10층,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,https://seyeclinic.com/ko,,
13295965,212,민의원,pending,서울특별시 강남구 도산대로 326 대동타워 4층,서울,강남구,논현동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.min-clinic.co.kr/,,
13296713,2119,아이피부과의원,pending,서울특별시 양천구 목동동로 63,서울,양천구,신정동,서울/양천구,,,,,,,,,,,,,,,,0,,,N,http://whiteipl.com/,,
1329847386,1895,JM김정민피부과의원,pending,서울특별시 서초구 사임당로 158 리더스원상가 305호,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://jmskin.co.kr,,
13304725,2105,목동미소가인피부과의원,pending,서울특별시 양천구 오목로 345 슬로우스퀘어 5층,서울,양천구,목동,서울/양천구,,,,,,,,,,,,,,,,0,,,N,http://www.misogain.co.kr/md/,,
1330670641,1918,연세동안의원,pending,서울특별시 마포구 도화길 10 4층,서울,마포구,도화동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://vipclinic.co.kr/,,
13312155,2085,신촌오라클피부과의원,pending,서울특별시 서대문구 신촌로 79 성광빌딩 6층,서울,서대문구,창천동,서울/서대문구,,,,,,,,,,,,,,,,0,,,N,http://www.skinland.com/,,
13313285,305,클리니크후즈후의원,pending,서울특별시 강남구 선릉로 842 6층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.cliniquehushu.com/,,
13316780,1878,관악오라클피부과의원,pending,서울특별시 관악구 관악로 217 동진빌딩 5층,서울,관악구,봉천동,서울/관악구,,,,,,,,,,,,,,,,0,,,N,http://www.oracleclinic.com/new/doc/net_main.php?netId=6&NVKWD,,
13319904,2953,새하얀피부과의원 방배점,pending,서울특별시 서초구 방배천로 5-3 도양빌딩 3층,서울,서초구,방배동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://www.whitskin.com,,
1332141141,7,서울미의원 서울대입구역본점,pending,서울특별시 관악구 관악로 165 6층 서울미의원 서울대입구역본점,서울,관악구,봉천동,서울/관악구,,,,,,,,,,,,,,,,0,,,N,http://www.seoulmi.kr,,
13323823,1907,임이석테마피부과의원 신사,pending,서울특별시 서초구 나루터로 78 임이석테마피부과 빌딩,서울,서초구,잠원동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,https://www.beautyskin.kr,,
13325444,1789,프리미엄에스의원,pending,부산광역시 부산진구 중앙대로 700 4층,부산,부산진구,부전동,부산/부산진구,,,,,,,,,,,,,,,,0,,,N,http://www.clinicpremiums.com/index/,,
13326363,2111,유앤영피부과의원 명동,pending,서울특별시 중구 퇴계로 120 남산희성빌딩 3층,서울,중구,남산동,서울/중구,,,,,,,,,,,,,,,,0,,,N,https://youryoungskin.com/,,
13330174,497,피어봄의원 이수역,pending,서울특별시 서초구 동작대로 132 안석빌딩 6층,서울,서초구,방배동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://sc.pieobom.com/,,
13332691,151,메종프리베의원,pending,서울특별시 강남구 논현로158길 6 메종프리베의원,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://dro.ooo,,
13336152,500,미앤아이의원 방배점,pending,서울특별시 서초구 방배로 76 머리재빌딩,서울,서초구,방배동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://www.bb-meiclinic.co.kr/,,
13341123,1001,고은미즈의원,pending,서울특별시 노원구 동일로 1553 NH농협 3층 고은미즈의원,서울,노원구,상계동,서울/노원구,,,,,,,,,,,,,,,,0,,,N,http://www.gomiz.co.kr/,,
1334254968,103,리메이크강남의원,pending,서울특별시 강남구 학동로6길 36 리메이크강남의원,서울,강남구,논현동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://linktr.ee/REMAKEGANGNAM,,
13343970,1756,피브엔의원,pending,부산광역시 부산진구 가야대로 494 대도빌딩 5층,부산,부산진구,개금동,부산/부산진구,,,,,,,,,,,,,,,,0,,,N,http://www.pvn.co.kr/,,
13344099,39,아이유의원,pending,서울특별시 강남구 강남대로 402 시계탑 빌딩 10층,서울,강남구,역삼동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.i-you.co.kr/,,
13345069,440,네이처피부과의원,pending,서울특별시 강남구 선릉로 753,서울,강남구,논현동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.drhanskin.com/,,
13346724,428,대치오라클피부과의원,pending,서울특별시 강남구 선릉로 319 2층,서울,강남구,역삼동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://daechi.oracleclinic.com,,
13348031,3058,연세그린의원,pending,서울특별시 영등포구 양평로 129 파워랜드 3층,서울,영등포구,양평동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,http://www.clinicgreen.co.kr/,,
13348372,1527,이나영피부과의원,pending,서울특별시 서초구 서초대로 6 4층,서울,서초구,방배동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,https://www.leenayoungskin.com/,,
13348443,3188,제이제이서연외과의원,pending,서울특별시 서초구 강남대로 421 삼영빌딩 8층,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,https://www.jj-hair.co.kr/,,
13350771,1814,제니크의원 부산 센텀점,pending,부산광역시 해운대구 센텀남대로 50 10층 제니크의원,부산,부산해운대구,우동,부산/해운대구,,,,,,,,,,,,,,,,0,,,N,https://www.jennyque.kr/,,
13355651,335,브랜뉴의원,pending,서울특별시 강남구 압구정로 437 4층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://brandnewclinic.com/,,
13357726,2813,래미피부과의원,pending,서울특별시 강동구 양재대로 1365,서울,강동구,성내동,서울/강동구,,,,,,,,,,,,,,,,0,,,N,http://www.raemiskin.co.kr/,,
1336726778,2738,뉴엘라인의원,pending,서울특별시 성동구 상원길 26 5층,서울,성동구,성수동,서울/성동구,,,,,,,,,,,,,,,,0,,,N,https://newlssclinic.co.kr/,,
1338710579,239,닥터올린의원,pending,서울특별시 용산구 이태원로 179 해밀톤 쇼핑몰 1층 4호,서울,용산구,이태원동,서울/용산구,,,,,,,,,,,,,,,,0,,,N,https://drallinclinic.com/,,
1339605550,390,기분좋은피부과의원,pending,서울특별시 강남구 도산대로 211 4층 402호,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.feelsogoodclinic.com,,
1339907591,96,청아연의원,pending,서울특별시 강남구 강남대로 584,서울,강남구,논현동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.purehealing.co.kr/clinic/,,
13400552,4268,클라쎄피부과의원,pending,부산광역시 남구 용호로 50,부산,부산남구,용호동,부산/남구,,,,,,,,,,,,,,,,0,,,N,http://www.klasse4u.com,,
1340574574,2940,비스포크의원,pending,서울특별시 마포구 마포대로 109 3층 301호,서울,마포구,공덕동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://www.bespokeclinic.co.kr/,,
1340650914,2018,리엔장의원 명동,pending,서울특별시 중구 명동길 14 눈스퀘어 5층,서울,중구,명동,서울/중구,,,,,,,,,,,,,,,,0,,,N,https://intro.lienjang.net/re/Tzwcvu,,
1340858725,774,제너리스의원 연신내점,pending,서울특별시 은평구 연서로 216 3층 제너리스의원,서울,은평구,대조동,서울/은평구,,,,,,,,,,,,,,,,0,,,N,https://yeonsinnae.generless.com/,,
1341223956,210,모아이의원,pending,서울특별시 강남구 테헤란로 401 13층 1호,서울,강남구,삼성동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,https://moaihair.com,,
13412468,272,라엘르의원,pending,서울특별시 용산구 한강대로 286-2 2층,서울,용산구,남영동,서울/용산구,,,,,,,,,,,,,,,,0,,,N,https://www.la-aille.com/,,
1342292303,745,포에버의원 천호역,pending,서울특별시 강동구 올림픽로 622 KD빌딩 6층,서울,강동구,성내동,서울/강동구,,,,,,,,,,,,,,,,0,,,N,https://ch.4-ever.co.kr/,,
1343288693,1947,뷰티라운지의원 홍대글로벌,pending,서울특별시 마포구 홍익로6길 15 삼주빌딩 5층,서울,마포구,동교동,서울/마포구,,,,,,,,,,,,,,,,0,,,N,http://hongdae.beautyloungeclinic.co.kr,,
13434826,219,권오정리얼뷰티의원 선릉,pending,서울특별시 강남구 선릉로86길 12 2층,서울,강남구,대치동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.kojskin.com/,,
13435285,254,라마르의원 영등포,pending,서울특별시 영등포구 영등포로 208 뉴포트빌딩 7층,서울,영등포구,영등포동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,http://www.young-lamar.co.kr/,,
13438381,511,메디라인의원,pending,서울특별시 서초구 서초대로 302,서울,서초구,서초동,서울/서초구,,,,,,,,,,,,,,,,0,,,N,http://emediline.co.kr/,,
1343973367,2183,서울 더 맑은 피부과 의원,pending,서울특별시 광진구 아차산로 480 2층 201호,서울,광진구,구의동,서울/광진구,,,,,,,,,,,,,,,,0,,,N,https://themalgeunskinclinic.com,,
1344061520,273,아란의원,pending,서울특별시 용산구 독서당로 71 5층 아란의원,서울,용산구,한남동,서울/용산구,,,,,,,,,,,,,,,,0,,,N,https://simte.xyz/아란의원이벤트,,
1344800595,238,유앤아이의원 영등포,pending,서울특별시 영등포구 영중로 12 에쉐르빌딩 7층,서울,영등포구,영등포동,서울/영등포구,,,,,,,,,,,,,,,,0,,,N,https://www.ydpuni114.co.kr/,,
1344851288,344,청담차오름의원,pending,서울특별시 강남구 도산대로81길 55 3층,서울,강남구,청담동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://chaoreum.net,,
13458305,3165,이호표피부과의원,pending,서울특별시 강남구 압구정로8길 20 3층,서울,강남구,신사동,서울/강남구,,,,,,,,,,,,,,,,0,,,N,http://www.hohoskin.com,,
13459521,2613,에스피부과의원,pending,부산광역시 부산진구 가야대로 781-1,부산,부산진구,부전동,부산/부산진구,,,,,,,,,,,,,,,,0,,,N,http://smsskin.com/,,
1346505858,2236,청담엔케이피부과의원,pending,서울특별시 강서구 마곡중앙5로 81 SB타운 5층,서울,강서구,마곡동,서울/강서구,,,,,,,,,,,,,,,,0,,,N,http://www.nkskin.co.kr,,
13467200,2308,오아로피부과의원 노원본점,pending,서울특별시 노원구 노해로 507 와우쇼핑몰 4층,서울,노원구,상계동,서울/노원구,,,,,,,,,,,,,,,,0,,,N,https://oaroskin.com,,
13467615,808,봄으로가는의원,pending,서울특별시 강동구 양재대로 1488 한일빌딩 3층,서울,강동구,길동,서울/강동구,,,,,,,,,,,,,,,,0,,,N,http://www.bomskin.com/,,
