csv_no,place_id,naver_name,homepage_url
1141,1312105214,수원망포 톤즈의원,https://www.tonesclinic.com/mangpo?lang=ko
1144,1507212667,블리비의원 경기광주점,http://www.velyb.kr/
1145,2056791701,톤즈의원 경기광주,https://tonesclinic.com/gwangju?lang=ko
1152,697516747,메이퓨어의원 일산점,https://www.maypureclinic.com/ko/
1153,697516747,메이퓨어의원 인하대역점,https://www.maypureclinic.com/ko/
1183,2038808892,톤즈의원 의정부,https://tonesclinic.co.kr/uijeongbu?lang=ko
1188,1507212667,블리비의원 의정부점,http://www.velyb.kr
1199,697516747,메이퓨어의원 화성병점점,https://www.maypureclinic.com/ko/
1202,1479725215,참고은의원,http://www.cgeskin.com/
1210,697516747,메이퓨어의원 평내호평점,https://www.maypureclinic.com/ko/
1214,697516747,메이퓨어의원 의정부민락점,https://www.maypureclinic.com/ko
1216,697516747,메이퓨어의원 김포장기점,https://www.maypureclinic.com/ko/
1220,1507212667,블리비의원 동탄점,http://www.velyb.kr
1222,2038808892,톤즈의원 동탄점,https://tonesclinic.co.kr/dongtan
1223,697516747,메이퓨어의원 진접점,https://www.maypureclinic.com/ko/
1229,21301602,참맑은의원,http://www.chamclinic.co.kr/
1243,2038808892,톤즈의원 용인,https://tonesclinic.co.kr/yongin
1247,36534676,청담뷰의원,http://cdview.co.kr/
1251,1507212667,블리비의원 김포점,http://www.velyb.kr/
1253,702351732,메디큐브의원 강남신논현역,http://medicubeclinic.com/en/index.asp
1254,1295597281,프리아의원,https://www.pria.clinic
1273,1520220653,아름다운의원,http://mi-skin.net/
1277,345462873,뉴스타의원,http://newstarclinic.co.kr/
1279,19520402,청담의원,http://cdclinic.kr/
1283,12899811,이화미의원,http://ewhame.com
1292,2056791701,톤즈의원 평택,https://tonesclinic.com/pyeongtaek?lang=ko
1295,1243588461,서울의원,http://dr9clinic.com/
1305,1507212667,블리비의원 평택점,http://www.velyb.kr
1309,2054142374,바로그의원 평택,https://barogclinic.com/branch/br32/subindex.php
1331,1507212667,블리비의원 천안점,http://velyb.kr
1332,697516747,메이퓨어의원 천안점,https://www.maypureclinic.com/ko/
1345,1507212667,블리비의원 춘천점,http://www.velyb.kr/
1346,1299663122,연세미라클의원,https://yonseimiracle.creatorlink.net/
1361,1507212667,블리비의원 원주점,http://velyb.kr
1374,31862065,더고운의원,https://thegounclinic.co.kr/
1375,38403325,미소톡의원,https://sites.google.com/view/misotok-clinic/
1377,1507212667,블리비의원 청주점,http://www.velyb.kr/
1394,12063606,수앤미의원,http://sandm.kr/default/
1399,1507212667,블리비의원 세종점,http://velyb.kr
1413,1507212667,블리비의원 대전점,http://www.velyb.kr
1423,2038808892,톤즈의원 대전둔산,https://tonesclinic.co.kr/dajeond
1442,2027205687,도자기의원,https://www.dojagiclinic.com/
1443,1986853175,메티의원,http://www.meticlinic.com/
1444,1939772755,닥터케빈의원,https://www.dr-kevin.com/clinicInfoDrK/intro.php
1448,19513486,삼성수의원,https://sites.google.com/view/samsungsu/
1452,1477717192,바로그의원 익산,http://barogclinic.com/branch/br22/subindex.php
1470,31941425,센텀쁘띠의원,http://www.centumbeautyjj.com/
1478,1507212667,블리비의원 전주점,http://www.velyb.kr
1497,1507212667,블리비의원 구미점,http://www.velyb.kr/
1510,1660180885,모디헤어플란트의원,http://www.modihairplant.com/
1511,20299845,옥건헤어라인의원,http://ok-hairline.com/intro.php
1513,31144096,트윙클의원,http://www.twinkleclinic.com
1514,1476318926,샤인의원,http://shineclinic7.com/
1515,1110539975,리필톡의원,http://lifilltoxclinic.com/
1516,1844720694,소이의원,https://www.soiclinic24.co.kr/
1517,12929433,리치미의원,http://reachmi.co.kr/
1518,1478354860,플래티넘의원 신사,https://bit.ly/3IGIG25
1519,2021696669,더이뻐의원,https://www.theippo.co.kr
1520,1191519587,밴스의원 신사역,https://sinsa.vandsclinic.co.kr/
1521,1926719317,레리의원,https://leliclinic.com/
1522,34043537,비오페이스의원,https://bioface.kr/
1523,1680275454,키올의원,https://kyol.world
1524,1165583764,베일러의원 신사,https://bailorclinic.com/
1525,2044825092,듀이디의원,http://www.dewydclinic.com/
1526,19952629,핑슬림의원,https://pingclinic.kr
1527,13348372,이나영피부과의원,https://www.leenayoungskin.com/
1529,1490001281,플로레스피부과의원 방배,http://floresclinic.co.kr/
1530,1244563795,이은피부과의원,http://www.le-derma.com
1531,20080372,메리트피부과의원,http://www.meritskin.co.kr/
1532,1981901488,전혜주피부과의원,http://hjskinclinic.com/
1534,1322969942,연세스타피부과의원,http://mystarskin.co.kr
1535,1005464305,블레싱피부과의원,http://blessingskin.co.kr/
1536,1873904388,얼라이브피부과의원 반포본점,http://aliveskin.co.kr
1537,1908879886,톤앤업피부과의원,http://tnuskin.com/
1538,1439956603,브라이튼피부과의원 반포,http://brightenskin.co.kr/
1539,20648766,리뉴미피부과의원 서초,http://www.rnmeskin.com/
1540,1629715157,타임리스피부과의원 교대점,http://www.tlkyodae.com
1545,1863757036,누에보의원,https://nuevoclinic.com/
1554,31862065,더고운의원,http://thegounclinic.com/
1580,11734143,미라클의원,http://www.kjmiracle.co.kr
1587,1507212667,블리비의원 광주점,http://www.velyb.kr
1591,1768667477,데이뷰의원 광주상무점,https://daybeauclinic05.com/branch/
1605,1507212667,블리비의원 포항점,http://www.velyb.kr/
1609,1507212667,블리비의원 경주점,http://www.velyb.kr/
1614,1493933818,바로그의원 진주,http://barogclinic.com/branch/br29/subindex.php
1615,1507212667,블리비의원 진주점,http://www.velyb.kr/
1622,1507212667,블리비의원 순천점,http://www.velyb.kr
1630,1519273806,더하얀의원,http://www.thewhiteclinic.co.kr/
1632,1507212667,블리비의원 마산점,https://www.velyb.kr
1633,1856139544,바로그의원 마산,https://barogclinic.com/branch/br07/subindex.php
1649,1507212667,블리비의원 창원점,http://www.velyb.kr
1658,1937700497,굿닥터연합의원,https://sites.google.com/view/gooddoctorunion/%ed%99%88
1661,11559740,강한피부과의원,http://www.kangskin.co.kr/
1662,1012564882,서정 피부과의원,http://www.서정피부과.com/
1663,1775165923,바로그의원 진해,https://barogclinic.com/branch/br23/subindex.php
1667,36476894,르네상스의원,http://renaissance-clinic.com/
1671,1507212667,블리비의원 양산점,http://www.velyb.kr
1672,1823442812,바로그의원 양산,https://barogclinic.com/branch/br18/subindex.php
1679,1456913668,미미썸의원 김해점,http://www.mimisome.com
1690,1727090481,메이린의원 울산점,https://maylin.co.kr/ulsan/
1696,1507212667,블리비의원 울산점,http://www.velyb.kr
1701,1679808411,에시르의원,https://bit.ly/4nsC5Iz
1702,12944279,스타케이의원 울산,http://www.starkay.co.kr/
1703,33657463,라엘라의원,https://laella.co.kr/
1705,1209777887,스노우의원 울산점,http://ulsan-snow.co.kr
1709,1507212667,블리비의원 김해점,http://www.velyb.kr/
1719,1022274570,피브비의원 화명,https://pvbclinic.com/
1721,30844170,강남에스의원,http://www.s-clinic.kr/
1722,12306995,하이얀의원,http://www.white-skin.com/
1724,1649979951,더필의원,http://thefeelclinic.com/
1727,1567768054,바로그의원 울산동구,https://barogclinic.com/branch/br30/subindex.php
1728,2002599670,블리비의원 부산덕천점,https://www.velyb.kr
1729,2059777889,예쁨가득의원,https://ypgadeuk.com
1730,697516747,메이퓨어의원 부산덕천점,https://www.maypureclinic.com/ko/
1731,1456913668,미미썸의원 부산덕천점,https://mimisome.com/clinic/store.php?st_id=70
1732,13141313,쉬즈라인의원 덕천,https://szlinedc.com
1735,1326366129,새나의원,https://www.saenaclinic.kr/
1736,37873143,엘린의원 구서,http://www.lryn.co.kr/
1737,1200513941,뷰티203의원,http://beauty203.com
1738,1881632977,제니크의원 부산대점,https://www.jennyque.kr/
1739,32082694,브이엘의원,http://vlhospital.com/
1740,1558866093,케이케이의원,http://www.kkclinic.co.kr
1741,1725775115,단스위티의원,http://www.dansweetie.com/
1742,1123758116,매그넘의원,https://magnumclinic.co.kr/
1743,1902242546,올리원의원,http://olione.co.kr/
1744,1378754640,사랑이넘치는의원,http://www.loveskin.kr/
1745,12384929,쉬즈의원,http://www.shesclinic.kr/
1746,1132671697,리네이처의원,http://renatureclinic.com/
1747,33142340,미라인여성의원,http://miline.kr/
1748,36476894,르네상스의원,http://www.renaissanceclinic.kr/
1750,1570021773,드메르의원,https://demer-clinic.com/
1751,33211931,쉬즈위시의원,http://www.szwish.co.kr/
1752,13250465,삼성메디칼의원,http://www.sskin.co.kr
1753,686803703,하이미의원,http://www.highmi.co.kr
1754,1951395602,리쥬미의원,http://www.rejume.co.kr
1755,1380090440,닥터진앤모의원,http://www.drjin.kr
1756,13343970,피브엔의원,http://www.pvn.co.kr/
1757,36476842,노박젠틀브이의원,http://www.novak.kr/
1758,1404507294,잘빼는에스의원,http://slimfacebody.co.kr/
1759,1932242287,청담진의원,http://chungdamjin.com
1760,1067208493,원클리닉의원,http://oneclinicdiet.com/
1761,12840162,체미안의원,http://chemian.kr
1762,1283004556,파라다이스의원,http://paradiseclinic.co.kr/
1763,1950479375,리즈온의원 부산,https://busan.lizonclinic.co.kr
1764,2047238922,더올림의원 서면역,https://theolimclinic.co.kr/
1765,2047785922,닥터에버스의원 부산서면,https://evers23.co.kr/
1766,1102807864,리쥬브포맨의원,http://rejuveforman.com/
1767,34677944,아트의원,http://www.artvs.co.kr/
1768,1264306473,더블유의원,http://wclinic100.co.kr/
1769,2002924121,데이뷰의원 부산서면점,https://daybeauclinic15.com
1770,1817665838,바노바기의원 부산,https://banobagiclinic1.com/
1771,2097969138,스노우의원 부산서면점,https://busan-snow.co.kr/
1772,37683931,더시크릿의원,http://thesecretface.com
1773,897970443,비오비의원 부산서면,http://www.bobps.co.kr
1774,21414720,포헤어의원 부산점,https://www.forhair.co.kr
1775,257520710,아루다의원,https://arudaclinic.com/
1776,1261205628,톡스앤필의원 부산서면,https://www.toxnfill12.com/
1777,1187948168,레이필의원,http://layfeel.co.kr
1778,1905742217,엔킴의원 부산서면,http://www.nkim.kr
1779,1186732140,마노필의원,https://manofeel.com
1780,1323843344,더붐의원 부산서면,http://theboomclinic.com
1781,1480551248,닥터셈매직뷰티의원 부산서면,http://매직뷰티.com
1782,11689193,예미안박권식의원,http://www.예미안박권식.kr
1783,1420634371,언제나봄날의원,https://bomnal-clinic.com/
1784,20367457,미앤아이의원 부산점,http://www.bs-meiclinic.kr/
1785,277602758,엘리스의원 부산서면,http://ellisclinic5.co.kr/
1786,21560458,미엘르의원 부산서면,http://www.clinicmielle.com/
1787,1554409204,밴스의원 부산,https://busan.vandsclinic.co.kr/
1788,11544288,압구정날씬의원,http://www.kgkgkg.co.kr/
1789,13325444,프리미엄에스의원,http://www.clinicpremiums.com/index/
1791,32800274,뮤즈의원 부산서면점,http://museclinic.co.kr/busan/
1792,1684671641,쁨글로벌의원 부산점,https://busan.ppeum.com/
1794,1057806171,지니어스의원,http://geniusclinic.co.kr/
1795,1150285222,블리비의원 부산서면점,http://www.velyb.kr/
1796,1156445034,미소의원,http://misoclinic.co.kr/
1797,1321788535,유앤아이의원 부산점,https://www.bsuni114.co.kr/
1799,2038808892,톤즈의원 부산서면역,https://tonesclinic.co.kr/seomyeon?lang=ko
1800,1247241476,부산 맘모스헤어라인의원,http://mammothbusan.com/
1801,1428359052,플로리아의원 부산서면,https://www.floriaclinic.co.kr
1802,1950381238,서울더빛의원,http://서울더빛의원.kr
1804,1970086114,바라봄의원,http://barabom-skin.co.kr/
1805,19528127,고운얼굴의원,http://gounclinic.com/
1806,33979595,닥터웰뷰티의원,https://dwbeauty.co.kr/
1807,1415199265,미소의원,http://www.msclinic.net
1808,38734510,수정의원,http://q-ps.net/
1809,346441534,제이린의원 해운대센텀,http://www.jryn2.co.kr
1810,36351422,드라마101의원,http://drama101.co.kr/
1811,1394068620,더젠의원,http://www.zenclinic.co.kr/
1812,1614116259,센텀리즈온의원,https://centum.lizonclinics.co.kr/branch/main/
1813,1776009650,워너비의원 부산 해운대,http://wannabeclinic.co.kr/
1814,13350771,제니크의원 부산 센텀점,https://www.jennyque.kr/
1815,37256620,센텀엘의원 해운대센텀,http://www.elclinic.kr/
1816,37575371,청담에이스의원,http://www.cdace.co.kr/
1817,36476978,디엘의원 해운대센텀,https://www.dlskin.co.kr
1818,2017618109,부산센텀 밴스의원,https://centum.vandsclinic.co.kr
1819,1723630896,센텀릴리의원,http://www.centumlilyclinic.com
1820,1207594789,미담의원 해운대센텀,https://midamclinic.com/
1821,1873342574,미앤미의원 부산센텀시티점,http://hw.branch.mimimi.co.kr/
1822,19535010,미안의원 센텀점,http://www.mianclinic.com/
1823,31941425,센텀쁘띠의원,http://centumpetit.com/
1824,36932069,센텀연의원,http://www.beautyeon.com/
1825,2093079413,블리비의원 부산센텀점,https://www.velyb.kr
1826,1172244324,엘앤비의원,https://www.elnb.co.kr/
1827,1463425001,멜비유의원,http://merveilleux.kr
1828,1494725782,메이린의원 해운대센텀,https://maylinbusan.com/
1829,1519273806,더하얀의원,http://www.thehayan.co.kr
1830,1656388341,오아시스의원 부산대연동,http://oasisclinic.kr
1831,11730634,아름다운피부과의원,http://beautifulskin.mediguru.kr/
1832,33208983,와이케이박윤기피부과의원,http://www.doctoryk.com/
1833,19523057,뉴의원,http://www.newclinic.kr/
1834,1219718658,닥터스피부과의원 반포점,https://banpo.doctors365.co.kr
1835,36680191,에세이피부과의원,http://www.essayskin.co.kr/
1836,1578147167,블리비의원 부산경성대점,http://www.velyb.kr
1837,20656362,예뻐지는의원,http://beautyclinic.kr/
1838,1237390684,메디아트의원,http://www.bmediart.co.kr/
1839,35210451,클린앤뷰티의원,http://www.cnbclinic.co.kr
1840,36470273,청담포유의원,http://chdforu.com
1841,11892845,리온의원 부산대연동,http://reon-clinic.co.kr
1842,11887253,김연진의퓨린피부과의원,https://drpureen.com/
1843,36663018,센텀코어의원 부산 해운대,http://centumcore.com
1844,1833605997,라벨르의원,http://labelle-medical.co.kr/
1845,13508566,연세메디컬의원,http://www.ymskin.kr/
1846,21066740,임페리어의원 해운대센텀,http://www.imperio.co.kr
1847,1420794436,바로그의원 거제,https://barogclinic.com/branch/br20/subindex.php
1848,1204919649,이노의원 해운대,https://innodoc.com
1849,13034570,비치안의원,http://www.비치안.com/
1851,31941425,센텀쁘띠의원,http://centumbeautygeoje.com/
1852,1809906710,뷰에르의원,https://beauclinic.co.kr/
1853,1936147365,에스더의원,http://esther-skinclinic.com
1854,1051162109,제이영의원,http://www.jyoungclinic.com
1855,1647015551,바로그의원 해운대,https://barogclinic.com/branch/br04/subindex.php
1856,2091755531,밴스의원 해운대,https://haeundae.vandsclinic.co.kr/
1859,13291668,연세유엘르의원,http://www.youelle.co.kr/
1860,21667074,미사랑의원,http://www.melove99.com/new2016/index.html
1861,31862065,더고운의원,http://2013beauty.co.kr/
1862,37459667,포에버의원 제주,https://jj.4-ever.co.kr
1863,1234427845,로하스의원,http://lohasclinic.co.kr/
1864,37864833,늘봄미아름의원,https://www.miareum.com
1865,1716894342,더미인의원,http://www.themiin.co.kr/
1866,1887293691,밴스의원 제주,https://jeju.vandsclinic.co.kr/
1867,1159158709,뷰앤미의원,https://www.vnmclinic.com
1868,1507212667,블리비의원 제주점,http://www.velyb.kr/
1869,36447748,연세모벨르의원,http://www.mobellejj.co.kr/
1870,1402304927,서울뉴라인의원,https://seoulnewline.com/
1871,1005550303,톡스앤필의원 제주점,http://www.toxnfill46.com/
1872,37942611,쁨글로벌의원 제주점,http://www.ppeum31.com
1873,1723768976,아미의원,http://www.jeju-amiclinic.com/
1874,1439061879,어울림의원,http://eoullim-clinic.com
1875,1385076107,더리프트의원,http://제주리프팅.com
1877,1290525958,연세탱탱피부과의원,http://www.ytengteng.com
1878,13316780,관악오라클피부과의원,http://www.oracleclinic.com/new/doc/net_main.php?netId=6&NVKWD
1879,1939007835,휴먼피부과의원 서울대점,http://humansnu.co.kr/
1880,694128756,오아로피부과의원 이수점,http://www.oaro.co.kr/
1881,1417129462,새오름피부과의원,http://saederma.com
1882,1224020985,오아시스피부과의원,http://www.oasisderm.co.kr
1883,19528564,김윤섭피부과의원,https://www.kimskinclinic.co.kr
1884,11699466,자스민피부과의원,http://www.jasminett.com
1885,1198344235,갤러리아피부과의원 반포잠원 본점,https://galleriaskin.com/
1886,13078003,해피부과의원,http://www.haeskin.com/
1887,1328797059,순수안피부과의원,http://soonsooan.co.kr/
1888,1055381077,프라이즈피부과의원,https://prizemedi.com/
1889,36477204,이화사랑피부과의원,http://www.ewhaskin.co.kr
1890,1351577849,리뉴피부과의원,http://renewskin.co.kr/
1891,19952115,함초롬피부과의원,http://www.hamchorom.net/
1892,1499746601,더힐피부과의원,http://thehillderma.com
1893,12765780,제이스타피부과의원,http://www.jsskin.co.kr/
1894,36519554,연세고운피부과의원,http://www.ysbeautyskin.com/
1895,1329847386,JM김정민피부과의원,http://jmskin.co.kr
1896,13494681,루트테마피부과의원,http://www.themeskin.kr/
1897,12837180,아이러브피부과의원,http://www.iloveskin.kr/
1898,19520829,이지함피부과의원,https://www.ljh.co.kr/
1899,11728429,클린업피부과의원 강남,http://www.upskingn.co.kr/
1900,11724353,예인피부과의원,http://yeinskin.com/
1901,1621030347,제로피부과의원,https://www.zerodermaclinic.com/
1902,1915335964,히어피부과의원,https://heerskin.com
1903,1272422504,나인피부과의원 강남,http://www.9skin1.co.kr/
1904,31469722,지앤영피부과의원,http://www.gnyoungskin.com
1905,1200486557,딜라이트피부과의원,https://delight-skin.com/
1906,11659109,라인피부과의원,http://www.skinline.co.kr/
1907,13323823,임이석테마피부과의원 신사,https://www.beautyskin.kr
1908,1776144126,휴먼피부과의원 용산,http://yshuman.co.kr
1909,1651463386,페이브피부과의원 용산,https://faveclinic.com/
1910,1123496753,리프티크피부과의원 신사,https://www.liftique.co.kr
1911,13202168,국홍일국정표 피부과의원,https://www.modoodoc.com/hospital/5036/국홍일국정표-피부과의원-서울-양재동
1912,1112167777,디오디피부과의원 용산,http://dodskinys.com
1913,2000008530,젤리피부과의원,https://jellyderma.com/
1914,1570012646,멜로우피부과의원 영등포,http://doctormellow-ydp.com
1915,1726400651,오아로피부과의원 신사점,https://oarods.co.kr/
1916,13174396,유영호피부과의원,http://www.scalingskin.co.kr/
1917,606936919,연세봄빛피부과의원,http://www.ysbb.co.kr/
1918,1330670641,연세동안의원,http://vipclinic.co.kr/
1919,12768225,밴스의원 공덕역,https://mapo.vandsclinic.co.kr/
1920,1634048454,BF작은별피부과의원,http://bfstar.co.kr/
1921,13217705,연세플러스의원,http://www.ysplusclinic.com/
1922,21295942,슈퍼스타피부과의원,http://www.superskin.co.kr/
1923,37383029,연세조은피부과의원,http://www.thegoodskin.co.kr/
1924,1921750389,어바인피부과의원,http://www.irvinederm.co.kr
1925,1649641294,메이퓨어의원 마포공덕점,https://www.maypureclinic.com/ko/
1926,1207974452,닥터에버스의원 공덕,https://evers16.co.kr/
1927,876877463,와이디의원,http://www.ydskinclinic.com/
1928,1282049031,에버유의원,http://everyou.co.kr/
1929,1414700189,더베이지의원,https://thebeigeclinic.com/
1930,20596982,포에버의원 마포,https://mp.4-ever.co.kr
1931,11479669,앤의원,http://www.annbeauty.co.kr/index.asp
1932,1069710518,다미의원,http://www.damiskinmapo.com/
1933,36428164,필라인의원,http://sinchon.feelineclinic.com
1934,20601850,나의미래피부과의원,http://mymirae.co.kr/
1935,1113713455,밀리의원 신촌,http://miliclinic.com/
1936,1647987552,유온느의원,https://uonneclinic.co.kr
1937,11687902,닥터포유의원 합정,https://www.닥터포유홍대.com/
1938,1435794678,힐스의원,https://www.healsclinic.co.kr
1939,1518107439,뷰티블라썸의원,https://beautyblossom.kr/
1940,1057160795,리즈온의원 홍대점,http://hongdae.lizonclinics.co.kr
1941,1289969704,닥터에버스의원 홍대입구역,https://evers12.co.kr/
1942,1582873143,쁨글로벌의원 홍대점,https://global.ppeum6.com/
1944,1798575337,톤즈의원 홍대입구역,https://tonesclinic.co.kr/hongdae
1946,1236512004,홍대아이디의원,https://hd.idclinic.co.kr/
1947,1343288693,뷰티라운지의원 홍대글로벌,http://hongdae.beautyloungeclinic.co.kr
1948,1142775705,차이의원,https://chaiclinic.co.kr
1949,1612729816,밴스의원 홍대입구역,https://hongdae.vandsclinic.co.kr/
1950,1032322360,케이트의원 홍대입구역,http://kateclinic.com
1951,2038776700,베러미의원 홍대,https://hongdae.bettermeclinic.co.kr/
1952,1053025657,리엘르의원 홍대점,http://www.re-ele.com
1953,1595730631,앤봄의원 홍대,https://kr.nbomclinic.com/s/rxzl2
1954,1445872882,에스리본의원,https://www.s-reborn.com/
1955,37191986,유앤아이의원 홍대신촌점,https://www.scuni114.co.kr/
1956,19530998,퀸즈피부과의원,http://5queen.com
1958,1022900971,프로젝트유의원 홍대입구역,https://www.projectuclinic.com/
1959,1295873629,풀페이스의원,http://fullface.co.kr/
1960,12792453,연세리앤피부과의원 영등포,https://www.leeand.co.kr/
1961,2030922217,제이필의원 홍대점,https://hongdae.jfeelclinic.com/
1962,1692380788,아비쥬의원 홍대,http://www.abijouclinichd.com
1963,1663726098,샤인빔의원 홍대입구역,http://hongdae.shinebeam.co.kr/
1964,11534389,클린업피부과의원 영등포,http://www.upskinydp.co.kr/
1965,13140339,사랑의피부과의원,http://skincha.ilikedoc.kr/
1966,1994979660,리엔장의원 홍대,https://intro.lienjang.net/re/Vzqfek
1967,13138491,벨아미 리노보의원,http://www.renovoh.co.kr/
1968,1254014851,블리비의원 홍대점,http://www.velyb.kr/
1969,1032117656,나인의원 홍대입구역,https://www.9skin2.co.kr/
1970,12861474,계피부과의원,http://www.kye.net/
1971,13049797,데이뷰의원 마포홍대입구역,https://daybeauclinic02.com/branch/
1972,1584469850,로바에의원 홍대,http://lovaeclinic.co.kr/
1973,12819802,동안피부과의원,http://www.youngface.co.kr/
1974,1815646405,리버스의원 홍대입구역,http://hd.reverseclinic.com
1975,1430213651,뷰티유의원 홍대,http://www.beautyuclinic.co.kr/
1977,38303578,메이퓨어의원 홍대입구점,https://www.maypureclinic.com/ko/
1978,1557749562,오로지의원,https://ohrosie.co.kr/s/zfjl1
1979,1364132049,미앤아이의원 망원점,http://mw-meiclinic.co.kr
1980,11688869,하얀나라린피부과의원,http://hayan.net/
1981,33625518,라렌의원 상암,http://sangam.lareinegroup.co.kr/
1982,1849897458,메이퓨어의원 상암DMC점,https://www.maypureclinic.com/ko/
1983,1177071668,프리미엘의원 상암,https://primiel.co.kr/
1984,11670190,우태하한승경피부과의원,http://www.wooskin.co.kr/
1985,37344702,샤인의원,http://shiine.co.kr/
1986,2008186980,더힐피부과의원 마포공덕점,http://thehealmapo.com/
1987,12056432,미소가인피부과의원 마포점,http://www.misogain.co.kr/mp
1988,1633285360,마포공덕에스앤유피부과의원,http://www.allskin.co.kr
1989,1633285360,에스앤유피부과의원,http://www.allskin.co.kr/
1990,38751645,닥터스피부과의원 공덕,http://gongdeok.doctors365.co.kr/
1991,2036149877,오르다피부과의원,https://ordaderma.com
1992,1307279860,아로하피부과의원,https://www.alohaskin.co.kr/
1993,20697517,닥터스피부과의원 신도림,https://sindorim.doctors365.co.kr/
1994,13096458,홍대고운세상피부과의원,http://www.gowoonss.com/hongdae
1995,11525253,서피부과의원,http://www.seoderma.co.kr/
1996,36016233,마인드피부과의원,https://mindskin.co.kr
1997,1210052845,피부사랑피부과의원 마포,http://www.skinlover.co.kr/index.asp
1998,1177896851,나의미래피부과의원 상암,http://my-mirae.com/
1999,19503844,더이다의원,https://www.idaclinic.kr/
2000,20149846,아미스킨의원 명동,https://www.amiskin.co.kr
2001,114783230,뮤즈의원 명동,http://myeongdong.museclinic.co.kr
2002,1746992819,디아브의원 명동,https://diav.clinic
2003,1402753960,명동2호점 밴스의원,https://myeongdong2.vandsclinic.co.kr/
2004,1059074958,구도피부과의원,https://kudo.kr/ko
2005,1184067480,뷰티라운지의원 명동점,http://myeongdong.beautyloungeclinic.com/
2006,36883029,올의원,http://www.allclinic.co.kr
2007,1071177575,다오의원,https://clinicdao.com
2008,1394628774,닥터에버스의원 명동점,https://evers20.co.kr/
2009,21560684,해피메디의원,http://happymedi.net
2012,2063784021,리진의원,https://www.lijinclinic.com/
2013,2048323974,에비아의원,https://eviaclinic.com
2015,20243343,제이디의원 명동점,http://www.truebeauty.co.kr
2016,1037398235,메이의원,http://mayclinic.kr/
2017,1351678354,빛이난다의원,http://btnanda.com
2018,1340650914,리엔장의원 명동,https://intro.lienjang.net/re/Tzwcvu
2019,2051368286,리엘르의원 명동점,https://md.re-ele.com/
2020,13587713,참조은피부과의원,http://www.good-skin.co.kr/
2021,2000756860,유픽의원 명동,https://md.upicclinic.com/
2022,30824173,리버스의원 명동역,http://md.reverseclinic.com
2023,1943327665,당신만의가치 벨유의원,http://www.valu-clinic.kr/
2024,1904014910,더프리티영의원,http://더프리티영의원.com/
2025,1528320866,유앤아이의원 명동점,https://www.mduni114.co.kr/
2026,2052956596,리나인의원,https://www.renine.kr/
2027,2020278752,우미의원,https://umi-clinic.com
2028,11670382,메디코스의원,http://www.medicos.co.kr/
2029,1053642172,블리비의원 명동점,http://www.velyb.kr/
2030,1226600111,쁨글로벌의원 명동점,http://www.ppeum16.com
2031,11714424,디오피부과의원,http://www.dioskin.com/
2032,1112668073,톡스앤필의원 명동점,http://www.toxnfill35.com/
2033,11736684,그랑메디의원,http://www.granmedi.co.kr
2034,33050228,단아의원,http://myeongdongclinic.com/
2035,2031699186,커브라인의원,https://curvelineclinic.com
2036,1159646885,데이뷰의원 명동점,https://daybeauclinic11.com
2037,2047291470,명동아이디의원,https://kor.idclinic.co.kr/md
2038,1632298593,밴스의원 명동,https://myeongdong.vandsclinic.co.kr/
2039,2005677330,톤즈의원 명동역,https://tonesclinic.com/myeongdong
2040,1128772158,헤이데이의원 명동점,https://heydayclinic2.com/
2041,1915739912,스페이스피부과의원,https://www.spacederma.co.kr
2042,1675942813,닥터디자이너의원 명동점,https://md.drdclinic.co.kr/
2043,33703613,어뉴의원,https://anewskin.kr/
2044,1272366785,라민의원,http://lamine.co.kr
2045,33956996,동대문메이퓨어의원,https://www.maypureclinic.com/ko/
2046,1102257927,뉴페이스의원,https://www.newfaceclinic.kr
2047,11482708,비엘티의원,https://bltclinic.co.kr/
2048,1556560647,동대문밴스의원,https://dongdaemun.vandsclinic.co.kr/web/event
2057,1413863573,더리버피부과의원,http://theriverderma.co.kr/
2065,1507212667,블리비의원 대구동성로점,http://www.velyb.kr
2072,1195294496,트리에피부과의원,http://trie.co.kr/
2075,36399081,타임리스피부과의원,http://www.tlskin.com/
2077,1801970940,바로그의원 동성로,https://barogclinic.com/branch/br05/subindex.php
2079,11877515,차앤박피부과의원 신촌점,http://sinchon.cnpskin.com
2084,20514809,메이저피부과의원 신촌점,http://scmajorskin.co.kr/
2085,13312155,신촌오라클피부과의원,http://www.skinland.com/
2087,11539014,연세스타피부과의원,http://www.yonseistar.co.kr/
2088,1101117273,블루미의원,https://www.bloomingclinic.co.kr/
2096,11570945,안진균피부과의원,http://www.derma119.co.kr/
2099,31088272,강남의원,http://www.knclinic.co.kr/
2100,1369690026,미소안의원,https://www.misoan.kr/
2101,2031155562,닥터스피부과의원 목동,https://mokdong.doctors365.co.kr
2102,1068082939,블리비의원 부산남포점,http://www.velyb.kr
2103,1454273873,새로고침의원,https://lamarclinic.co.kr
2104,1508654704,디데이의원 부산,https://dday.clinic
2105,13304725,목동미소가인피부과의원,http://www.misogain.co.kr/md/
2108,12956955,명동 리더스피부과의원,https://leaders-md.com/
2110,35136071,본피부과의원,http://bonskinclinic.com/
2111,13326363,유앤영피부과의원 명동,https://youryoungskin.com/
2112,31531342,리더스피부과의원 목동현대점,https://leaders-mh.com/
2113,32377299,구로우태하피부과의원,http://www.wooskin7.co.kr/
